4.0	34.1572048871967
5.0	61.84769969297456
6.0	56.314864352500344
7.0	83.4852280246544
8.0	125.99121848672539
9.0	116.22009256771821
10.0	184.5286901993529
11.0	223.222133055712
12.0	314.20639872592096
13.0	401.1664341132109
14.0	583.4250776860003
15.0	659.1339656832038
16.0	768.1244651411798
17.0	978.3614265550007
18.0	1140.6107176139358
19.0	1256.3341228923193
20.0	1340.2707089876687
21.0	1301.0370599675566
22.0	1563.978539388569
24.0	1850.447333137196
